,feature,Ranking
8192,NBPF3,32
8193,NBR1,1
8194,NCALD,1
8195,NCAM1,25
8196,NCAM2,9
8197,NCAN,60
8198,NCAPD2,5
8199,NCAPD3,42
8200,NCAPG,21
8201,NCAPH,37
8202,NCBP1,54
8203,NCDN,1
8204,NCEH1,30
8205,NCF1,31
8206,NCF2,2
8207,NCF4,5
8208,NCK1,24
8209,NCK2,60
8210,NCKAP1,2
8211,NCKAP1L,1
8212,NCKAP5,55
8213,NCKAP5L,1
8214,NCKIPSD,33
8215,NCL,33
8216,NCLN,1
8217,NCOA1,3
8218,NCOA2,5
8219,NCOA3,4
8220,NCOA4,18
8221,NCOA5,1
8222,NCOA6,15
8223,NCOA7,37
8224,NCOR1,60
8225,NCOR2,22
8226,NCR1,16
8227,NCR2,4
8228,NCS1,52
8229,NCSTN,47
8230,NDEL1,27
8231,NDFIP1,51
8232,NDFIP2,3
8233,NDN,49
8234,NDP,3
8235,NDRG1,1
8236,NDRG2,1
8237,NDRG3,50
8238,NDRG4,39
8239,NDST1,50
8240,NDST2,34
8241,NDST3,25
8242,NDST4,59
8243,NDUFA1,1
8244,NDUFA10,29
8245,NDUFA11,1
8246,NDUFA12,28
8247,NDUFA13,49
8248,NDUFA2,32
8249,NDUFA3,56
8250,NDUFA4,57
8251,NDUFA4L2,4
8252,NDUFA5,47
8253,NDUFA6,49
8254,NDUFA7,3
8255,NDUFA8,51
8256,NDUFA9,29
8257,NDUFAB1,18
8258,NDUFAF1,16
8259,NDUFAF2,2
8260,NDUFAF3,47
8261,NDUFAF4,26
8262,NDUFB1,16
8263,NDUFB10,1
8264,NDUFB11,1
8265,NDUFB2,27
8266,NDUFB3,38
8267,NDUFB4,27
8268,NDUFB5,29
8269,NDUFB6,1
8270,NDUFB8,42
8271,NDUFB9,12
8272,NDUFC1,32
8273,NDUFC2,4
8274,NDUFS1,56
8275,NDUFS2,35
8276,NDUFS3,36
8277,NDUFS4,4
8278,NDUFS5,24
8279,NDUFS7,22
8280,NDUFS8,11
8281,NDUFV2,27
8282,NDUFV3,55
8283,NEB,39
8284,NEBL,23
8285,NECAB1,12
8286,NECAB2,35
8287,NECAB3,14
8288,NECAP1,43
8289,NECAP2,38
8290,NEDD1,64
8291,NEDD4,1
8292,NEDD4L,47
8293,NEDD8,26
8294,NEDD9,52
8295,NEFH,25
8296,NEFL,44
8297,NEFM,40
8298,NEGR1,15
8299,NEIL1,62
8300,NEIL2,30
8301,NEIL3,1
8302,NEK1,25
8303,NEK10,25
8304,NEK11,53
8305,NEK2,1
8306,NEK3,22
8307,NEK4,55
8308,NEK5,33
8309,NEK6,63
8310,NEK7,57
8311,NEK8,3
8312,NEK9,56
8313,NELL1,36
8314,NELL2,2
8315,NENF,19
8316,NEO1,53
8317,NES,34
8318,NET1,15
8319,NETO2,1
8320,NEU2,9
8321,NEU3,1
8322,NEURL1B,48
8323,NEURL2,17
8324,NEURL3,63
8325,NEURL4,6
8326,NEUROD1,18
8327,NEUROD2,1
8328,NEUROD4,1
8329,NEUROD6,1
8330,NEUROG1,62
8331,NEUROG2,54
8332,NEUROG3,62
8333,NEXN,5
8334,NF1,1
8335,NF2,19
8336,NFAM1,19
8337,NFASC,5
8338,NFAT5,10
8339,NFATC2,1
8340,NFATC3,4
8341,NFATC4,41
8342,NFE2,17
8343,NFE2L1,1
8344,NFE2L2,49
8345,NFE2L3,23
8346,NFIA,23
8347,NFIB,28
8348,NFIC,1
8349,NFIL3,50
8350,NFIX,48
8351,NFKB1,47
8352,NFKB2,41
8353,NFKBIA,3
8354,NFKBIB,3
8355,NFKBID,29
8356,NFKBIE,12
8357,NFKBIZ,27
8358,NFRKB,7
8359,NFS1,5
8360,NFU1,50
8361,NFX1,64
8362,NFXL1,30
8363,NFYA,59
8364,NFYB,30
8365,NFYC,5
8366,NGB,59
8367,NGDN,57
8368,NGEF,1
8369,NGF,25
8370,NGFR,4
8371,NGFRAP1,1
8372,NGLY1,58
8373,NGRN,51
8374,NHEG1,51
8375,NHEJ1,62
8376,NHLH1,35
8377,NHLH2,43
8378,NHLRC1,64
8379,NHLRC2,30
8380,NHLRC3,1
8381,NHP2,59
8382,NHS,1
8383,NHSL1,35
8384,NHSL2,1
8385,NICN1,52
8386,NID1,16
8387,NID2,10
8388,NIF3L1,50
8389,NIN,3
8390,NINJ1,57
8391,NINL,24
8392,NIP7,43
8393,NIPAL1,53
8394,NIPAL2,1
8395,NIPAL3,13
8396,NIPAL4,3
8397,NIPBL,30
8398,NIPSNAP1,1
8399,NIPSNAP3A,51
8400,NIPSNAP3B,45
8401,NISCH,57
8402,NIT1,27
8403,NIT2,5
8404,NKAIN1,30
8405,NKAIN2,34
8406,NKAIN3,14
8407,NKAIN4,4
8408,NKAP,1
8409,NKAPL,16
8410,NKD1,1
8411,NKD2,14
8412,NKG7,18
8413,NKIRAS1,57
8414,NKIRAS2,1
8415,NKPD1,63
8416,NKRF,1
8417,NKTR,49
8418,NKX1.2,55
8419,NKX2.3,16
8420,NKX2.4,45
8421,NKX2.6,62
8422,NKX2.8,14
8423,NKX3.1,37
8424,NKX3.2,16
8425,NKX6.1,54
8426,NKX6.3,1
8427,NLE1,1
8428,NLGN1,44
8429,NLGN2,9
8430,NLGN3,1
8431,NLGN4X,1
8432,NLK,1
8433,NLN,1
8434,NLRC3,1
8435,NLRC4,1
8436,NLRC5,18
8437,NLRP1,14
8438,NLRP10,48
8439,NLRP11,1
8440,NLRP13,1
8441,NLRP14,60
8442,NLRP2,50
8443,NLRP3,44
8444,NLRP4,1
8445,NLRP5,5
8446,NLRP7,35
8447,NLRP9,13
8448,NLRX1,29
8449,NMB,54
8450,NMBR,35
8451,NMD3,8
8452,NME1,1
8453,NME1.NME2,1
8454,NME2,1
8455,NME5,5
8456,NME6,29
8457,NME7,1
8458,NMI,53
8459,NMNAT1,24
8460,NMNAT2,62
8461,NMNAT3,26
8462,NMRAL1,1
8463,NMS,25
8464,NMT1,1
8465,NMT2,8
8466,NMU,13
8467,NMUR2,13
8468,NNAT,1
8469,NNMT,25
8470,NNT,13
8471,NOB1,31
8472,NOBOX,1
8473,NOC3L,15
8474,NOD1,21
8475,NOD2,2
8476,NODAL,40
8477,NOG,51
8478,NOL10,11
8479,NOL11,1
8480,NOL12,12
8481,NOL3,33
8482,NOL4,21
8483,NOL6,54
8484,NOL7,36
8485,NOL8,36
8486,NOL9,29
8487,NOLC1,36
8488,NOM1,1
8489,NONO,1
8490,NOP10,32
8491,NOP14,52
8492,NOP16,42
8493,NOP2,24
8494,NOP56,28
8495,NOP58,51
8496,NOS1,63
8497,NOS1AP,26
8498,NOS2,1
8499,NOS3,62
8500,NOSIP,58
8501,NOSTRIN,1
8502,NOTCH1,23
8503,NOTCH2,23
8504,NOTCH3,32
8505,NOTO,23
8506,NOV,30
8507,NOVA1,16
8508,NOVA2,48
8509,NOX1,1
8510,NOX3,62
8511,NOX4,23
8512,NOX5,39
8513,NOXA1,32
8514,NOXO1,1
8515,NPAS1,44
8516,NPAS2,10
8517,NPAS3,1
8518,NPAT,2
8519,NPC1,9
8520,NPC1L1,12
8521,NPC2,59
8522,NPDC1,30
8523,NPEPL1,50
8524,NPEPPS,1
8525,NPFF,30
8526,NPFFR1,22
8527,NPFFR2,47
8528,NPHP3,43
8529,NPHP4,6
8530,NPHS1,49
8531,NPHS2,27
8532,NPL,13
8533,NPLOC4,18
8534,NPM1,42
8535,NPM2,3
8536,NPM3,6
8537,NPNT,31
8538,NPPA,58
8539,NPPB,8
8540,NPR1,39
8541,NPR2,28
8542,NPR3,51
8543,NPRL2,63
8544,NPS,40
8545,NPSR1,1
8546,NPTN,40
8547,NPTX1,21
8548,NPTX2,1
8549,NPTXR,1
8550,NPVF,38
8551,NPW,1
8552,NPY,41
8553,NPY1R,45
8554,NPY2R,22
8555,NPY5R,22
8556,NQO1,24
8557,NQO2,33
8558,NR0B1,1
8559,NR1D1,1
8560,NR1D2,16
8561,NR1H2,23
8562,NR1H3,32
8563,NR1H4,19
8564,NR1I2,51
8565,NR1I3,53
8566,NR2C1,34
8567,NR2C2,53
8568,NR2C2AP,31
8569,NR2E1,36
8570,NR2E3,49
8571,NR2F1,1
8572,NR2F2,30
8573,NR2F6,19
8574,NR3C1,61
8575,NR3C2,37
8576,NR4A1,1
8577,NR4A2,16
8578,NR4A3,54
8579,NR5A1,56
8580,NR5A2,16
8581,NR6A1,40
8582,NRAP,39
8583,NRAS,60
8584,NRBF2,56
8585,NRBP1,29
8586,NRBP2,33
8587,NRCAM,16
8588,NRD1,34
8589,NRF1,41
8590,NRG1,7
8591,NRG2,44
8592,NRG3,19
8593,NRG4,2
8594,NRGN,27
8595,NRIP1,1
8596,NRIP2,28
8597,NRIP3,47
8598,NRK,1
8599,NRL,28
8600,NRM,29
8601,NRN1,23
8602,NRN1L,29
8603,NRP1,15
8604,NRP2,1
8605,NRSN1,32
8606,NRTN,10
8607,NRXN1,12
8608,NRXN2,8
8609,NRXN3,38
8610,NSA2,16
8611,NSD1,55
8612,NSF,19
8613,NSFL1C,3
8614,NSL1,1
8615,NSMAF,1
8616,NSMCE1,1
8617,NSMCE2,31
8618,NSMCE4A,32
8619,NSUN2,9
8620,NSUN3,5
8621,NSUN4,1
8622,NSUN6,23
8623,NSUN7,49
8624,NT5C1A,59
8625,NT5C1B,1
8626,NT5C2,62
8627,NT5DC1,32
8628,NT5DC2,47
8629,NT5DC3,35
8630,NT5E,53
8631,NT5M,3
8632,NTF3,15
8633,NTF4,36
8634,NTHL1,1
8635,NTM,1
8636,NTN1,18
8637,NTN3,1
8638,NTN4,1
8639,NTN5,54
8640,NTNG1,44
8641,NTNG2,41
8642,NTRK1,28
8643,NTRK2,46
8644,NTRK3,38
8645,NTS,5
8646,NTSR1,26
8647,NTSR2,25
8648,NUAK1,22
8649,NUAK2,28
8650,NUB1,25
8651,NUBP1,1
8652,NUBP2,1
8653,NUBPL,1
8654,NUCB2,1
8655,NUCKS1,54
8656,NUDC,27
8657,NUDCD1,3
8658,NUDCD2,1
8659,NUDCD3,1
8660,NUDT10,1
8661,NUDT11,1
8662,NUDT12,2
8663,NUDT13,21
8664,NUDT14,18
8665,NUDT15,17
8666,NUDT16,61
8667,NUDT16L1,1
8668,NUDT19,60
8669,NUDT2,40
8670,NUDT21,33
8671,NUDT22,44
8672,NUDT3,43
8673,NUDT4,14
8674,NUDT5,29
8675,NUDT6,60
8676,NUDT7,34
8677,NUDT9,58
8678,NUF2,18
8679,NUFIP1,3
8680,NUFIP2,1
8681,NUMA1,18
8682,NUMB,53
8683,NUMBL,33
8684,NUP107,4
8685,NUP133,25
8686,NUP153,16
8687,NUP155,47
8688,NUP160,56
8689,NUP188,61
8690,NUP205,40
8691,NUP210,27
8692,NUP210L,17
8693,NUP214,43
8694,NUP35,37
8695,NUP37,26
8696,NUP43,34
8697,NUP50,19
8698,NUP54,2
8699,NUP85,12
8700,NUP88,26
8701,NUP93,16
8702,NUP98,47
8703,NUPL2,57
8704,NUPR1,6
8705,NUS1,55
8706,NUSAP1,14
8707,NUTF2,38
8708,NVL,46
8709,NWD1,11
8710,NXF1,1
8711,NXF2,1
8712,NXF2B,1
8713,NXF3,1
8714,NXF5,1
8715,NXNL1,59
8716,NXNL2,54
8717,NXPH1,33
8718,NXPH2,37
8719,NXPH3,4
8720,NXPH4,2
8721,NXT1,15
8722,NXT2,1
8723,NYNRIN,8
8724,NYX,11
8725,OAF,63
8726,OAS1,36
8727,OAS2,38
8728,OAS3,32
8729,OASL,64
8730,OAT,20
8731,OAZ2,57
8732,OAZ3,1
8733,OBFC1,40
8734,OBSCN,24
8735,OBSL1,37
8736,OC90,13
8737,OCA2,49
8738,OCLM,40
8739,OCRL,1
8740,ODAM,64
8741,ODC1,58
8742,ODF1,13
8743,ODF2,58
8744,ODF2L,30
8745,ODF3L1,45
8746,ODF3L2,39
8747,ODF4,60
8748,OFD1,1
8749,OGDH,5
8750,OGDHL,62
8751,OGFOD1,42
8752,OGFR,14
8753,OGFRL1,28
8754,OGG1,36
8755,OGT,1
8756,OIP5,54
8757,OIT3,31
8758,OLA1,18
8759,OLAH,1
8760,OLFM1,39
8761,OLFM2,1
8762,OLFM3,25
8763,OLFM4,41
8764,OLFML1,37
8765,OLFML2A,52
8766,OLFML2B,55
8767,OLFML3,45
8768,OLIG1,54
8769,OLIG2,1
8770,OLIG3,47
8771,OLR1,35
8772,OMA1,17
8773,OMG,13
8774,OMP,18
8775,ONECUT1,5
8776,ONECUT2,41
8777,OOEP,31
8778,OPA1,35
8779,OPA3,53
8780,OPALIN,49
8781,OPCML,1
8782,OPHN1,1
8783,OPLAH,34
8784,OPN1SW,43
8785,OPN3,4
8786,OPN4,27
8787,OPN5,45
8788,OPRD1,38
8789,OPRK1,5
8790,OPRM1,52
8791,OPTC,1
8792,OPTN,1
8793,OR10A2,26
8794,OR10A4,60
8795,OR10A5,47
8796,OR10A6,51
8797,OR10AD1,8
8798,OR10C1,57
8799,OR10G2,4
8800,OR10G3,22
8801,OR10G4,59
8802,OR10G8,64
8803,OR10G9,58
8804,OR10H1,36
8805,OR10H2,31
8806,OR10H4,12
8807,OR10H5,43
8808,OR10J1,1
8809,OR10J3,1
8810,OR10J5,19
8811,OR10K1,53
8812,OR10P1,1
8813,OR10Q1,59
8814,OR10R2,41
8815,OR10S1,55
8816,OR10T2,36
8817,OR10V1,16
8818,OR10W1,31
8819,OR10Z1,29
8820,OR11A1,50
8821,OR11G2,35
8822,OR11H4,16
8823,OR11H6,43
8824,OR12D2,58
8825,OR12D3,37
8826,OR13A1,1
8827,OR13C3,28
8828,OR13C4,41
8829,OR13C8,47
8830,OR13C9,63
8831,OR13D1,38
8832,OR13F1,36
8833,OR13J1,61
8834,OR14J1,42
8835,OR1A1,22
8836,OR1A2,34
8837,OR1B1,48
8838,OR1E1,16
8839,OR1E2,22
8840,OR1G1,24
8841,OR1I1,26
8842,OR1J1,9
8843,OR1J2,22
8844,OR1J4,47
8845,OR1K1,63
8846,OR1L1,9
8847,OR1L3,58
8848,OR1L4,3
8849,OR1L6,55
8850,OR1L8,60
8851,OR1M1,1
8852,OR1N1,52
8853,OR1N2,60
8854,OR1Q1,59
8855,OR1S2,44
8856,OR2A12,1
8857,OR2A14,1
8858,OR2A2,1
8859,OR2A25,1
8860,OR2A5,1
8861,OR2AE1,46
8862,OR2AG1,64
8863,OR2AG2,43
8864,OR2AT4,1
8865,OR2B11,18
8866,OR2B2,38
8867,OR2B6,47
8868,OR2C1,1
8869,OR2C3,17
8870,OR2D2,59
8871,OR2D3,50
8872,OR2F1,1
8873,OR2F2,1
8874,OR2G2,13
8875,OR2G3,4
8876,OR2H1,42
8877,OR2H2,56
8878,OR2K2,6
8879,OR2W1,60
8880,OR2Z1,43
8881,OR3A1,48
8882,OR3A2,20
8883,OR3A3,2
8884,OR4B1,39
8885,OR4C13,57
8886,OR4C3,44
8887,OR4D2,16
8888,OR4D5,58
8889,OR4D6,7
8890,OR4D9,56
8891,OR4K13,3
8892,OR4K17,11
8893,OR4L1,46
8894,OR4S1,53
8895,OR4X1,49
8896,OR51A2,47
8897,OR51A4,30
8898,OR51A7,54
8899,OR51B2,31
8900,OR51B5,59
8901,OR51B6,55
8902,OR51D1,57
8903,OR51E1,46
8904,OR51E2,59
8905,OR51F1,63
8906,OR51F2,43
8907,OR51G2,12
8908,OR51I1,44
8909,OR51L1,55
8910,OR51M1,33
8911,OR51Q1,47
8912,OR51S1,56
8913,OR51T1,59
8914,OR51V1,47
8915,OR52A1,55
8916,OR52A5,46
8917,OR52B2,63
8918,OR52B6,63
8919,OR52D1,28
8920,OR52E2,48
8921,OR52E6,64
8922,OR52H1,32
8923,OR52I1,47
8924,OR52I2,22
8925,OR52J3,51
8926,OR52K1,25
8927,OR52K2,3
8928,OR52L1,52
8929,OR52M1,52
8930,OR52N2,46
8931,OR52N4,64
8932,OR52R1,61
8933,OR52W1,41
8934,OR56A3,36
8935,OR56B1,49
8936,OR5A2,6
8937,OR5AC2,32
8938,OR5AK2,28
8939,OR5AN1,3
8940,OR5AP2,28
8941,OR5AR1,7
8942,OR5AU1,1
8943,OR5B17,12
8944,OR5B2,25
8945,OR5B3,43
8946,OR5C1,58
8947,OR5H1,48
8948,OR5H14,48
8949,OR5H15,22
8950,OR5H2,8
8951,OR5H6,54
8952,OR5K1,25
8953,OR5K2,21
8954,OR5K4,47
8955,OR5M1,17
8956,OR5M11,17
8957,OR5M3,42
8958,OR5M9,6
8959,OR5P3,29
8960,OR5R1,1
8961,OR5V1,56
8962,OR6A2,18
8963,OR6B1,1
8964,OR6B2,32
8965,OR6B3,36
8966,OR6C3,1
8967,OR6C4,1
8968,OR6C6,1
8969,OR6C65,1
8970,OR6C70,1
8971,OR6C74,1
8972,OR6C75,1
8973,OR6C76,1
8974,OR6K3,23
8975,OR6K6,31
8976,OR6M1,49
8977,OR6N1,47
8978,OR6N2,33
8979,OR6Q1,27
8980,OR6S1,20
8981,OR6T1,45
8982,OR6V1,1
8983,OR6X1,48
8984,OR7A10,56
8985,OR7A17,57
8986,OR7A5,48
8987,OR7C1,54
8988,OR7C2,49
8989,OR7D2,63
8990,OR7G1,20
8991,OR7G2,21
8992,OR7G3,25
8993,OR8A1,43
8994,OR8B12,61
8995,OR8B2,38
8996,OR8B3,58
8997,OR8B4,58
8998,OR8B8,40
8999,OR8D1,9
9000,OR8D2,41
9001,OR8D4,54
9002,OR8G5,18
9003,OR8J1,12
9004,OR8K1,22
9005,OR8K3,38
9006,OR8S1,1
9007,OR8U1,12
9008,OR9A2,16
9009,OR9A4,14
9010,OR9G4,21
9011,OR9I1,57
9012,OR9K2,1
9013,OR9Q1,32
9014,ORAI1,57
9015,ORAI2,1
9016,ORAI3,27
9017,ORAOV1,7
9018,ORM1,50
9019,ORM2,25
9020,ORMDL1,57
9021,ORMDL2,1
9022,ORMDL3,1
9023,OS9,26
9024,OSBP,19
9025,OSBP2,20
9026,OSBPL10,50
9027,OSBPL11,38
9028,OSBPL1A,26
9029,OSBPL2,25
9030,OSBPL3,20
9031,OSBPL5,61
9032,OSBPL6,1
9033,OSBPL7,1
9034,OSBPL8,1
9035,OSBPL9,47
9036,OSCAR,45
9037,OSCP1,56
9038,OSGEP,8
9039,OSGEPL1,55
9040,OSGIN1,3
9041,OSGIN2,1
9042,OSM,12
9043,OSMR,25
9044,OSR1,12
9045,OSR2,1
9046,OST4,18
9047,OSTC,58
9048,OSTF1,58
9049,OSTM1,33
9050,OSTN,60
9051,OTC,1
9052,OTOF,15
9053,OTOL1,45
9054,OTOP1,16
9055,OTOP2,20
9056,OTOP3,54
9057,OTOR,1
9058,OTOS,37
9059,OTP,18
9060,OTUB1,26
9061,OTUB2,41
9062,OTUD1,52
9063,OTUD3,13
9064,OTUD4,58
9065,OTUD5,7
9066,OTUD6B,18
9067,OTUD7A,47
9068,OTUD7B,1
9069,OTX1,50
9070,OTX2,37
9071,OVCA2,29
9072,OVCH1,30
9073,OVCH2,48
9074,OVGP1,59
9075,OVOL2,22
9076,OXCT1,43
9077,OXCT2,49
9078,OXGR1,59
9079,OXNAD1,13
9080,OXR1,1
9081,OXSM,50
9082,OXSR1,63
9083,OXT,47
9084,OXTR,59
9085,P2RX1,17
9086,P2RX3,39
9087,P2RX4,50
9088,P2RX5,26
9089,P2RX7,57
9090,P2RY1,1
9091,P2RY10,4
9092,P2RY11,40
9093,P2RY12,54
9094,P2RY13,24
9095,P2RY14,21
9096,P2RY2,1
9097,P2RY4,2
9098,P2RY6,1
9099,P4HA1,16
9100,P4HA2,45
9101,P4HA3,41
9102,P4HB,14
9103,P4HTM,62
9104,PA2G4,1
9105,PAAF1,9
9106,PABPC1,1
9107,PABPC1L,4
9108,PABPC1L2B,3
9109,PABPC3,40
9110,PABPC4,40
9111,PABPN1,5
9112,PACRG,25
9113,PACRGL,42
9114,PACS1,46
9115,PACS2,54
9116,PACSIN1,14
9117,PACSIN2,26
9118,PACSIN3,59
9119,PADI1,57
9120,PADI2,41
9121,PADI3,12
9122,PADI4,24
9123,PADI6,29
9124,PAF1,40
9125,PAFAH1B1,21
9126,PAFAH1B2,40
9127,PAFAH1B3,1
9128,PAFAH2,25
9129,PAG1,1
9130,PAGE1,1
9131,PAGE2,1
9132,PAGE3,2
9133,PAGE4,3
9134,PAGE5,7
9135,PAH,2
9136,PAICS,15
9137,PAIP1,25
9138,PAIP2,29
9139,PAIP2B,58
9140,PAK1,1
9141,PAK2,30
9142,PAK3,1
9143,PAK4,6
9144,PAK6,39
9145,PAK7,15
9146,PALB2,29
9147,PALLD,41
9148,PALM,47
9149,PALM2,12
9150,PALM2.AKAP2,59
9151,PALM3,23
9152,PALMD,12
9153,PAM,21
9154,PAMR1,30
9155,PAN2,12
9156,PAN3,55
9157,PANK1,36
9158,PANK3,19
9159,PANX1,4
9160,PANX3,33
9161,PAOX,40
9162,PAPD4,1
9163,PAPD5,13
9164,PAPD7,18
9165,PAPL,1
9166,PAPLN,59
9167,PAPOLA,1
9168,PAPOLB,58
9169,PAPOLG,17
9170,PAPPA,49
9171,PAPPA2,31
9172,PAPSS1,52
9173,PAPSS2,23
9174,PAQR3,1
9175,PAQR5,42
9176,PAQR6,60
9177,PAQR7,34
9178,PAQR8,60
9179,PAQR9,22
9180,PARD3,42
9181,PARD3B,1
9182,PARD6A,39
9183,PARD6B,1
9184,PARG,45
9185,PARK2,47
9186,PARK7,2
9187,PARM1,64
9188,PARN,1
9189,PARP1,36
9190,PARP10,22
9191,PARP11,32
9192,PARP12,4
9193,PARP14,56
9194,PARP15,44
9195,PARP16,41
9196,PARP2,5
9197,PARP3,59
9198,PARP4,48
9199,PARP6,44
9200,PARP8,6
9201,PARP9,61
9202,PARS2,1
9203,PART1,1
9204,PARVA,56
9205,PARVB,29
9206,PARVG,24
9207,PASD1,1
9208,PASK,49
9209,PATE1,18
9210,PATE2,12
9211,PATE3,29
9212,PATE4,23
9213,PATL1,8
9214,PATL2,21
9215,PATZ1,22
9216,PAWR,1
9217,PAX1,18
9218,PAX2,45
9219,PAX3,38
9220,PAX4,29
9221,PAX5,51
9222,PAX6,12
9223,PAX7,30
9224,PAX8,58
9225,PAX9,1
9226,PAXIP1,10
9227,PBK,2
9228,PBLD,41
9229,PBOV1,44
9230,PBRM1,59
9231,PBX1,36
9232,PBX3,50
9233,PBX4,56
9234,PBXIP1,40
9235,PC,25
9236,PCA3,57
9237,PCBD1,53
9238,PCBD2,20
9239,PCBP1,44
9240,PCBP2,17
9241,PCBP3,22
9242,PCBP4,58
9243,PCCA,31
9244,PCCB,30
9245,PCDH1,41
9246,PCDH10,56
9247,PCDH11X,1
9248,PCDH12,30
9249,PCDH15,55
9250,PCDH17,19
9251,PCDH18,62
9252,PCDH19,1
9253,PCDH7,16
9254,PCDH8,34
9255,PCDH9,1
9256,PCDHA1,62
9257,PCDHA10,45
9258,PCDHA11,48
9259,PCDHA12,50
9260,PCDHA13,48
9261,PCDHA2,42
9262,PCDHA3,60
9263,PCDHA4,39
9264,PCDHA5,48
9265,PCDHA6,57
9266,PCDHA7,42
9267,PCDHA8,31
9268,PCDHA9,33
9269,PCDHAC1,46
9270,PCDHAC2,52
9271,PCDHB1,44
9272,PCDHB10,29
9273,PCDHB14,30
9274,PCDHB15,30
9275,PCDHB16,30
9276,PCDHB2,62
9277,PCDHB3,31
9278,PCDHB7,17
9279,PCDHB9,14
9280,PCDHGA1,50
9281,PCDHGA10,48
9282,PCDHGA11,32
9283,PCDHGA12,52
9284,PCDHGA2,16
9285,PCDHGA3,39
9286,PCDHGA4,62
9287,PCDHGA5,55
9288,PCDHGA6,54
9289,PCDHGA7,41
9290,PCDHGA8,29
9291,PCDHGA9,42
9292,PCDHGB1,53
9293,PCDHGB2,40
9294,PCDHGB3,42
9295,PCDHGB4,41
9296,PCDHGB5,25
9297,PCDHGB6,49
9298,PCDHGB7,35
9299,PCDHGC3,48
9300,PCDHGC4,42
9301,PCDHGC5,42
9302,PCF11,1
9303,PCGEM1,48
9304,PCGF1,61
9305,PCGF2,1
9306,PCGF5,63
9307,PCGF6,49
9308,PCID2,2
9309,PCIF1,26
9310,PCK1,1
9311,PCK2,19
9312,PCLO,26
9313,PCM1,1
9314,PCMT1,55
9315,PCMTD1,1
9316,PCNA,56
9317,PCNP,64
9318,PCNX,52
9319,PCNXL2,9
9320,PCOLCE,38
9321,PCOLCE2,4
9322,PCP2,1
9323,PCP4,19
9324,PCP4L1,59
9325,PCSK1,22
9326,PCSK1N,12
9327,PCSK2,57
9328,PCSK5,51
9329,PCSK6,53
9330,PCSK7,38
9331,PCSK9,7
9332,PCTP,7
9333,PCYOX1,37
9334,PCYOX1L,46
9335,PCYT1A,39
9336,PCYT1B,1
9337,PDAP1,30
9338,PDC,19
9339,PDCD10,24
9340,PDCD1LG2,28
9341,PDCD2,58
9342,PDCD2L,1
9343,PDCD4,41
9344,PDCD6IP,63
9345,PDCD7,38
9346,PDCL,48
9347,PDCL2,5
9348,PDCL3,6
9349,PDDC1,29
9350,PDE10A,20
9351,PDE11A,46
9352,PDE12,40
9353,PDE1A,27
9354,PDE1B,1
9355,PDE1C,9
9356,PDE2A,13
9357,PDE3A,16
9358,PDE3B,6
9359,PDE4A,48
9360,PDE4B,1
9361,PDE4C,18
9362,PDE4D,1
9363,PDE5A,59
9364,PDE6A,9
9365,PDE6C,1
9366,PDE6D,52
9367,PDE6G,24
9368,PDE6H,44
9369,PDE7A,31
9370,PDE7B,37
9371,PDE8A,61
9372,PDE8B,53
9373,PDE9A,19
9374,PDGFB,2
9375,PDGFC,1
9376,PDGFD,4
9377,PDGFRA,45
9378,PDGFRB,40
9379,PDGFRL,1
9380,PDHA1,1
9381,PDHA2,34
9382,PDHB,39
9383,PDHX,34
9384,PDIA3,1
9385,PDIA4,38
9386,PDIA5,25
9387,PDIA6,32
9388,PDIK1L,28
9389,PDILT,13
9390,PDK1,59
9391,PDK2,7
9392,PDK3,1
9393,PDK4,1
9394,PDLIM1,1
9395,PDLIM2,25
9396,PDLIM3,12
9397,PDLIM4,9
9398,PDLIM5,42
9399,PDLIM7,16
9400,PDP1,1
9401,PDP2,31
9402,PDPK1,1
9403,PDPN,64
9404,PDRG1,38
9405,PDS5A,32
9406,PDS5B,51
9407,PDSS1,22
9408,PDSS2,17
9409,PDX1,25
9410,PDXK,37
9411,PDXP,40
9412,PDYN,45
9413,PDZD11,1
9414,PDZD2,34
9415,PDZD3,47
9416,PDZD4,1
9417,PDZD7,60
9418,PDZD8,46
9419,PDZK1IP1,31
9420,PDZRN3,25
9421,PDZRN4,24
9422,PEA15,46
9423,PEAR1,57
9424,PEBP1,55
9425,PEBP4,10
9426,PECAM1,10
9427,PECR,48
9428,PEF1,3
9429,PEG10,1
9430,PEG3,55
9431,PELI1,17
9432,PELI2,1
9433,PELI3,1
9434,PELO,38
9435,PELP1,45
9436,PEMT,13
9437,PENK,16
9438,PEPD,39
9439,PER1,43
9440,PER2,37
9441,PER3,37
9442,PERP,61
9443,PES1,41
9444,PEX1,50
9445,PEX11A,39
9446,PEX11G,23
9447,PEX13,55
9448,PEX14,10
9449,PEX16,48
9450,PEX19,29
9451,PEX2,1
9452,PEX26,19
9453,PEX3,47
9454,PEX5,42
9455,PEX5L,20
9456,PEX6,1
9457,PEX7,49
9458,PF4,42
9459,PF4V1,29
9460,PFAS,52
9461,PFDN1,62
9462,PFDN2,60
9463,PFDN4,1
9464,PFDN5,3
9465,PFDN6,52
9466,PFKFB1,9
9467,PFKFB2,30
9468,PFKFB3,1
9469,PFKFB4,53
9470,PFKL,27
9471,PFKM,1
9472,PFKP,1
9473,PFN2,7
9474,PFN4,56
9475,PGAM1,54
9476,PGAM2,1
9477,PGAP1,54
