,feature,Ranking
11555,SF3B5,89
11556,SFI1,56
11557,SFMBT1,103
11558,SFMBT2,17
11559,SFN,125
11560,SFPQ,91
11561,SFRP1,18
11562,SFRP2,82
11563,SFRP4,14
11564,SFRP5,74
11565,SFT2D1,114
11566,SFT2D2,116
11567,SFT2D3,53
11568,SFTA1P,135
11569,SFTA2,103
11570,SFTA3,13
11571,SFTPB,112
11572,SFTPC,59
11573,SFXN1,124
11574,SFXN2,140
11575,SFXN3,46
11576,SFXN4,29
11577,SFXN5,129
11578,SGCA,98
11579,SGCB,103
11580,SGCD,14
11581,SGCE,39
11582,SGCG,131
11583,SGCZ,17
11584,SGIP1,1
11585,SGK1,20
11586,SGK2,95
11587,SGK3,39
11588,SGMS2,92
11589,SGOL1,31
11590,SGOL2,145
11591,SGPL1,94
11592,SGPP1,108
11593,SGPP2,116
11594,SGSH,60
11595,SGSM1,26
11596,SGSM2,53
11597,SGSM3,49
11598,SGTA,39
11599,SGTB,15
11600,SH2B2,106
11601,SH2B3,112
11602,SH2D1A,7
11603,SH2D1B,139
11604,SH2D2A,39
11605,SH2D3A,45
11606,SH2D3C,116
11607,SH2D4A,140
11608,SH2D4B,98
11609,SH2D5,127
11610,SH2D6,129
11611,SH2D7,130
11612,SH3BGR,115
11613,SH3BGRL,3
11614,SH3BGRL2,146
11615,SH3BGRL3,42
11616,SH3BP1,122
11617,SH3BP2,8
11618,SH3BP4,133
11619,SH3BP5,47
11620,SH3D19,136
11621,SH3GL1,76
11622,SH3GL2,147
11623,SH3GL3,49
11624,SH3GLB1,54
11625,SH3GLB2,74
11626,SH3KBP1,1
11627,SH3PXD2A,125
11628,SH3PXD2B,135
11629,SH3RF1,5
11630,SH3RF2,13
11631,SH3RF3,69
11632,SH3TC1,32
11633,SH3TC2,17
11634,SHANK1,129
11635,SHANK2,5
11636,SHARPIN,42
11637,SHB,127
11638,SHBG,47
11639,SHC1,109
11640,SHC2,15
11641,SHC3,144
11642,SHC4,23
11643,SHCBP1,92
11644,SHD,143
11645,SHE,24
11646,SHF,122
11647,SHFM1,46
11648,SHISA2,60
11649,SHISA3,13
11650,SHISA4,33
11651,SHISA5,135
11652,SHISA6,55
11653,SHISA7,111
11654,SHISA9,13
11655,SHKBP1,58
11656,SHMT1,22
11657,SHMT2,12
11658,SHOC2,119
11659,SHOX2,61
11660,SHPRH,143
11661,SHQ1,80
11662,SHROOM1,108
11663,SHROOM2,20
11664,SHROOM3,44
11665,SHROOM4,10
11666,SIAE,128
11667,SIAH1,1
11668,SIAH2,42
11669,SIAH3,19
11670,SIDT1,89
11671,SIDT2,132
11672,SIGLEC1,70
11673,SIGLEC10,125
11674,SIGLEC12,149
11675,SIGLEC15,70
11676,SIGLEC5,65
11677,SIGLEC6,71
11678,SIGLEC7,125
11679,SIK2,39
11680,SIK3,126
11681,SIKE1,143
11682,SIL1,117
11683,SIM1,92
11684,SIM2,97
11685,SIN3A,51
11686,SIN3B,107
11687,SIPA1L1,128
11688,SIPA1L2,23
11689,SIPA1L3,44
11690,SIRPA,133
11691,SIRPB2,28
11692,SIRPD,72
11693,SIRPG,107
11694,SIRT1,111
11695,SIRT2,15
11696,SIRT4,84
11697,SIRT5,109
11698,SIRT6,105
11699,SIRT7,67
11700,SIT1,88
11701,SIVA1,46
11702,SIX1,77
11703,SIX2,130
11704,SIX3,115
11705,SIX4,57
11706,SIX5,142
11707,SIX6,28
11708,SKA1,102
11709,SKA2,40
11710,SKA3,102
11711,SKAP1,59
11712,SKAP2,122
11713,SKIL,123
11714,SKIV2L2,94
11715,SKP1,143
11716,SKP2,104
11717,SLA,87
11718,SLA2,126
11719,SLAIN1,129
11720,SLAMF1,110
11721,SLAMF6,145
11722,SLAMF7,121
11723,SLAMF8,92
11724,SLBP,4
11725,SLC10A1,136
11726,SLC10A2,41
11727,SLC10A3,8
11728,SLC10A5,9
11729,SLC10A6,137
11730,SLC10A7,140
11731,SLC11A1,122
11732,SLC11A2,63
11733,SLC12A1,114
11734,SLC12A2,39
11735,SLC12A3,5
11736,SLC12A4,14
11737,SLC12A5,63
11738,SLC12A6,71
11739,SLC12A8,147
11740,SLC12A9,46
11741,SLC13A1,91
11742,SLC13A2,6
11743,SLC13A3,9
11744,SLC13A4,64
11745,SLC13A5,51
11746,SLC14A1,125
11747,SLC14A2,116
11748,SLC15A1,103
11749,SLC15A2,42
11750,SLC15A3,25
11751,SLC15A4,26
11752,SLC16A1,115
11753,SLC16A10,118
11754,SLC16A11,138
11755,SLC16A12,6
11756,SLC16A13,87
11757,SLC16A14,104
11758,SLC16A2,7
11759,SLC16A3,44
11760,SLC16A4,131
11761,SLC16A5,89
11762,SLC16A6,3
11763,SLC16A7,18
11764,SLC16A8,75
11765,SLC16A9,98
11766,SLC17A1,47
11767,SLC17A2,136
11768,SLC17A3,89
11769,SLC17A4,115
11770,SLC17A5,59
11771,SLC17A6,88
11772,SLC17A7,80
11773,SLC17A8,59
11774,SLC17A9,86
11775,SLC18A1,96
11776,SLC18A2,126
11777,SLC18A3,106
11778,SLC19A2,67
11779,SLC19A3,128
11780,SLC1A1,144
11781,SLC1A2,105
11782,SLC1A3,62
11783,SLC1A4,97
11784,SLC1A5,123
11785,SLC1A6,141
11786,SLC1A7,120
11787,SLC20A1,96
11788,SLC20A2,41
11789,SLC22A1,148
11790,SLC22A10,3
11791,SLC22A11,43
11792,SLC22A12,48
11793,SLC22A13,115
11794,SLC22A14,146
11795,SLC22A15,76
11796,SLC22A16,134
11797,SLC22A17,5
11798,SLC22A18,146
11799,SLC22A18AS,140
11800,SLC22A2,65
11801,SLC22A23,74
11802,SLC22A24,7
11803,SLC22A25,1
11804,SLC22A3,59
11805,SLC22A4,78
11806,SLC22A5,126
11807,SLC22A6,1
11808,SLC22A7,8
11809,SLC22A8,2
11810,SLC22A9,14
11811,SLC23A1,132
11812,SLC23A2,80
11813,SLC23A3,149
11814,SLC24A1,141
11815,SLC24A2,146
11816,SLC24A3,98
11817,SLC24A4,73
11818,SLC24A5,26
11819,SLC25A10,109
11820,SLC25A11,59
11821,SLC25A12,138
11822,SLC25A13,104
11823,SLC25A14,1
11824,SLC25A15,94
11825,SLC25A16,136
11826,SLC25A17,101
11827,SLC25A18,17
11828,SLC25A19,42
11829,SLC25A2,136
11830,SLC25A20,141
11831,SLC25A21,146
11832,SLC25A22,69
11833,SLC25A23,99
11834,SLC25A24,96
11835,SLC25A25,46
11836,SLC25A26,146
11837,SLC25A27,110
11838,SLC25A28,44
11839,SLC25A29,66
11840,SLC25A3,50
11841,SLC25A30,4
11842,SLC25A31,143
11843,SLC25A32,149
11844,SLC25A33,24
11845,SLC25A35,50
11846,SLC25A36,82
11847,SLC25A37,19
11848,SLC25A38,118
11849,SLC25A39,24
11850,SLC25A40,45
11851,SLC25A41,75
11852,SLC25A42,116
11853,SLC25A43,6
11854,SLC25A44,91
11855,SLC25A46,20
11856,SLC25A5,6
11857,SLC26A10,104
11858,SLC26A11,105
11859,SLC26A2,83
11860,SLC26A3,97
11861,SLC26A4,53
11862,SLC26A5,30
11863,SLC26A6,146
11864,SLC26A7,47
11865,SLC26A8,125
11866,SLC26A9,132
11867,SLC27A1,109
11868,SLC27A2,23
11869,SLC27A3,68
11870,SLC27A4,104
11871,SLC27A6,30
11872,SLC28A1,118
11873,SLC28A2,125
11874,SLC28A3,98
11875,SLC29A1,39
11876,SLC29A2,33
11877,SLC29A3,131
11878,SLC29A4,65
11879,SLC2A1,128
11880,SLC2A10,6
11881,SLC2A11,120
11882,SLC2A12,109
11883,SLC2A13,110
11884,SLC2A2,66
11885,SLC2A4,40
11886,SLC2A5,56
11887,SLC2A6,137
11888,SLC2A7,108
11889,SLC2A8,144
11890,SLC2A9,62
11891,SLC30A1,87
11892,SLC30A10,54
11893,SLC30A2,62
11894,SLC30A3,78
11895,SLC30A4,126
11896,SLC30A5,25
11897,SLC30A6,128
11898,SLC30A7,37
11899,SLC30A8,21
11900,SLC30A9,39
11901,SLC31A1,60
11902,SLC31A2,80
11903,SLC32A1,30
11904,SLC33A1,48
11905,SLC34A1,149
11906,SLC34A2,81
11907,SLC35A1,119
11908,SLC35A2,64
11909,SLC35A3,70
11910,SLC35A4,149
11911,SLC35A5,74
11912,SLC35B1,6
11913,SLC35B2,110
11914,SLC35B3,58
11915,SLC35B4,74
11916,SLC35C1,89
11917,SLC35C2,32
11918,SLC35D1,113
11919,SLC35D2,146
11920,SLC35D3,114
11921,SLC35E1,135
11922,SLC35E3,52
11923,SLC35E4,120
11924,SLC35F1,138
11925,SLC35F2,97
11926,SLC35F3,97
11927,SLC35F4,87
11928,SLC35F5,113
11929,SLC36A1,148
11930,SLC36A2,126
11931,SLC36A3,82
11932,SLC37A1,24
11933,SLC37A2,98
11934,SLC37A3,10
11935,SLC37A4,127
11936,SLC38A1,100
11937,SLC38A10,47
11938,SLC38A11,134
11939,SLC38A2,27
11940,SLC38A3,141
11941,SLC38A4,80
11942,SLC38A5,33
11943,SLC38A6,40
11944,SLC38A7,119
11945,SLC38A9,71
11946,SLC39A1,69
11947,SLC39A10,136
11948,SLC39A11,64
11949,SLC39A12,27
11950,SLC39A13,125
11951,SLC39A2,41
11952,SLC39A3,115
11953,SLC39A5,21
11954,SLC39A6,51
11955,SLC39A7,56
11956,SLC39A8,110
11957,SLC39A9,99
11958,SLC3A1,20
11959,SLC3A2,5
11960,SLC40A1,66
11961,SLC41A1,83
11962,SLC41A2,36
11963,SLC41A3,144
11964,SLC43A1,93
11965,SLC43A2,64
11966,SLC43A3,37
11967,SLC44A1,73
11968,SLC44A2,119
11969,SLC44A3,72
11970,SLC44A5,36
11971,SLC45A1,45
11972,SLC45A3,81
11973,SLC45A4,105
11974,SLC46A1,31
11975,SLC46A2,138
11976,SLC46A3,89
11977,SLC47A1,2
11978,SLC47A2,28
11979,SLC48A1,49
11980,SLC4A1,18
11981,SLC4A10,97
11982,SLC4A11,111
11983,SLC4A1AP,69
11984,SLC4A2,4
11985,SLC4A3,138
11986,SLC4A4,142
11987,SLC4A5,107
11988,SLC4A7,52
11989,SLC4A8,1
11990,SLC4A9,100
11991,SLC5A1,47
11992,SLC5A10,129
11993,SLC5A11,104
11994,SLC5A12,101
11995,SLC5A2,124
11996,SLC5A3,2
11997,SLC5A4,29
11998,SLC5A5,95
11999,SLC5A6,28
12000,SLC5A7,129
12001,SLC5A8,64
12002,SLC5A9,43
12003,SLC6A1,146
12004,SLC6A11,107
12005,SLC6A14,1
12006,SLC6A15,8
12007,SLC6A16,71
12008,SLC6A17,61
12009,SLC6A2,84
12010,SLC6A20,84
12011,SLC6A3,40
12012,SLC6A4,3
12013,SLC6A5,89
12014,SLC6A6,67
12015,SLC6A7,89
12016,SLC6A8,12
12017,SLC6A9,59
12018,SLC7A1,76
12019,SLC7A10,65
12020,SLC7A11,132
12021,SLC7A14,81
12022,SLC7A2,66
12023,SLC7A3,4
12024,SLC7A5,40
12025,SLC7A6,22
12026,SLC7A6OS,146
12027,SLC7A7,22
12028,SLC7A8,33
12029,SLC7A9,62
12030,SLC8A1,130
12031,SLC8A2,110
12032,SLC8A3,77
12033,SLC9A1,23
12034,SLC9A2,124
12035,SLC9A3R1,36
12036,SLC9A3R2,7
12037,SLC9A4,118
12038,SLC9A5,62
12039,SLC9A6,20
12040,SLC9A7,43
12041,SLC9A8,47
12042,SLC9A9,99
12043,SLCO1A2,93
12044,SLCO1B1,130
12045,SLCO1B3,33
12046,SLCO1C1,128
12047,SLCO2A1,89
12048,SLCO2B1,22
12049,SLCO3A1,90
12050,SLCO4A1,14
12051,SLCO4C1,27
12052,SLCO5A1,40
12053,SLCO6A1,18
12054,SLFN12L,71
12055,SLFN13,36
12056,SLFN14,47
12057,SLFN5,54
12058,SLFNL1,28
12059,SLIT1,94
12060,SLIT2,34
12061,SLIT3,49
12062,SLITRK2,1
12063,SLITRK3,43
12064,SLITRK4,1
12065,SLITRK5,89
12066,SLITRK6,37
12067,SLK,130
12068,SLMAP,77
12069,SLN,28
12070,SLTM,127
12071,SLU7,6
12072,SLURP1,80
12073,SMAD1,137
12074,SMAD2,100
12075,SMAD3,138
12076,SMAD4,30
12077,SMAD5,136
12078,SMAD6,109
12079,SMAD7,88
12080,SMAD9,34
12081,SMAGP,39
12082,SMAP1,141
12083,SMAP2,78
12084,SMARCA1,2
12085,SMARCA2,53
12086,SMARCA4,85
12087,SMARCA5,119
12088,SMARCAD1,71
12089,SMARCAL1,107
12090,SMARCB1,73
12091,SMARCC1,147
12092,SMARCC2,24
12093,SMARCD1,72
12094,SMARCD2,26
12095,SMARCD3,83
12096,SMARCE1,30
12097,SMC1A,14
12098,SMC1B,34
12099,SMC2,76
12100,SMC3,128
12101,SMC4,69
12102,SMC5,138
12103,SMC6,99
12104,SMCHD1,130
12105,SMCP,117
12106,SMCR5,43
12107,SMCR8,6
12108,SMG1,118
12109,SMG5,78
12110,SMG6,100
12111,SMG7,44
12112,SMNDC1,147
12113,SMO,67
12114,SMOC1,11
12115,SMOC2,95
12116,SMOX,89
12117,SMPD2,40
12118,SMPD3,37
12119,SMPDL3A,66
12120,SMPDL3B,44
12121,SMPX,1
12122,SMR3A,136
12123,SMR3B,144
12124,SMS,1
12125,SMTN,48
12126,SMTNL1,54
12127,SMTNL2,26
12128,SMU1,118
12129,SMUG1,26
12130,SMURF1,29
12131,SMURF2,85
12132,SMYD1,91
12133,SMYD2,123
12134,SMYD3,68
12135,SMYD4,113
12136,SMYD5,118
12137,SNAI2,1
12138,SNAP23,20
12139,SNAP25,64
12140,SNAP47,56
12141,SNAP91,74
12142,SNAPC1,124
12143,SNAPC3,120
12144,SNAPC4,29
12145,SNAPC5,149
12146,SNAPIN,132
12147,SNCA,97
12148,SNCAIP,29
12149,SNCB,115
12150,SNCG,149
12151,SND1,66
12152,SNED1,121
12153,SNF8,50
12154,SNHG1,3
12155,SNHG10,25
12156,SNHG11,26
12157,SNHG12,35
12158,SNHG4,114
12159,SNHG5,48
12160,SNHG6,40
12161,SNHG7,23
12162,SNHG8,56
12163,SNHG9,18
12164,SNIP1,130
12165,SNN,15
12166,SNORA1,37
12167,SNORA10,8
12168,SNORA11,19
12169,SNORA11B,145
12170,SNORA11C,35
12171,SNORA11D,18
12172,SNORA11E,24
12173,SNORA12,1
12174,SNORA13,17
12175,SNORA14A,125
12176,SNORA15,4
12177,SNORA16A,58
12178,SNORA16B,126
12179,SNORA18,6
12180,SNORA19,10
12181,SNORA20,1
12182,SNORA21,3
12183,SNORA22,8
12184,SNORA23,98
12185,SNORA24,57
12186,SNORA25,32
12187,SNORA26,17
12188,SNORA27,19
12189,SNORA28,55
12190,SNORA29,100
12191,SNORA2A,22
12192,SNORA2B,11
12193,SNORA3,9
12194,SNORA30,17
12195,SNORA31,15
12196,SNORA32,37
12197,SNORA34,33
12198,SNORA35,1
12199,SNORA36B,23
12200,SNORA36C,130
12201,SNORA38,20
12202,SNORA4,60
12203,SNORA40,127
12204,SNORA41,24
12205,SNORA42,2
12206,SNORA44,85
12207,SNORA46,51
12208,SNORA47,137
12209,SNORA48,2
12210,SNORA49,49
12211,SNORA50,1
12212,SNORA51,7
12213,SNORA53,102
12214,SNORA54,140
12215,SNORA55,108
12216,SNORA57,7
12217,SNORA58,56
12218,SNORA59B,27
12219,SNORA5A,10
12220,SNORA5B,111
12221,SNORA5C,28
12222,SNORA6,105
12223,SNORA61,73
12224,SNORA62,7
12225,SNORA63,14
12226,SNORA64,20
12227,SNORA65,99
12228,SNORA66,118
12229,SNORA67,1
12230,SNORA68,23
12231,SNORA69,49
12232,SNORA70,1
12233,SNORA70B,90
12234,SNORA70C,80
12235,SNORA71A,64
12236,SNORA71B,93
12237,SNORA71C,54
12238,SNORA71D,55
12239,SNORA72,1
12240,SNORA74A,128
12241,SNORA74B,80
12242,SNORA75,40
12243,SNORA76,1
12244,SNORA77,4
12245,SNORA78,22
12246,SNORA79,111
12247,SNORA7B,48
12248,SNORA8,60
12249,SNORA81,21
12250,SNORA84,135
12251,SNORA9,8
12252,SNORD10,76
12253,SNORD102,119
12254,SNORD104,103
12255,SNORD105,140
12256,SNORD105B,51
12257,SNORD109B,64
12258,SNORD11,47
12259,SNORD111,113
12260,SNORD113.1,71
12261,SNORD113.2,116
12262,SNORD113.4,146
12263,SNORD113.6,22
12264,SNORD114.10,108
12265,SNORD114.11,74
12266,SNORD114.12,45
12267,SNORD114.13,63
12268,SNORD114.14,63
12269,SNORD114.15,140
12270,SNORD114.16,96
12271,SNORD114.17,70
12272,SNORD114.18,115
12273,SNORD114.19,109
12274,SNORD114.2,76
12275,SNORD114.20,22
12276,SNORD114.21,123
12277,SNORD114.22,130
12278,SNORD114.23,117
12279,SNORD114.24,68
12280,SNORD114.25,124
12281,SNORD114.26,124
12282,SNORD114.27,99
12283,SNORD114.28,104
12284,SNORD114.29,75
12285,SNORD114.3,102
12286,SNORD114.30,18
12287,SNORD114.31,129
12288,SNORD114.4,85
12289,SNORD114.5,67
12290,SNORD114.6,109
12291,SNORD114.7,79
12292,SNORD114.9,136
12293,SNORD115.1,85
12294,SNORD115.11,46
12295,SNORD115.13,70
12296,SNORD115.14,56
12297,SNORD115.16,63
12298,SNORD115.17,105
12299,SNORD115.20,69
12300,SNORD115.22,23
12301,SNORD115.35,91
12302,SNORD115.37,95
12303,SNORD115.38,27
12304,SNORD115.40,129
12305,SNORD115.44,29
12306,SNORD115.48,35
12307,SNORD116.1,85
12308,SNORD116.10,48
12309,SNORD116.11,68
12310,SNORD116.12,44
12311,SNORD116.13,97
12312,SNORD116.14,69
12313,SNORD116.15,91
12314,SNORD116.16,79
12315,SNORD116.18,24
12316,SNORD116.19,109
12317,SNORD116.2,62
12318,SNORD116.20,53
12319,SNORD116.22,58
12320,SNORD116.23,90
12321,SNORD116.24,71
12322,SNORD116.27,43
12323,SNORD116.28,105
12324,SNORD116.29,130
12325,SNORD116.3,93
12326,SNORD116.4,36
12327,SNORD116.8,41
12328,SNORD11B,112
12329,SNORD121A,125
12330,SNORD121B,118
12331,SNORD124,1
12332,SNORD126,106
12333,SNORD16,131
12334,SNORD17,75
12335,SNORD18A,121
12336,SNORD18B,133
12337,SNORD18C,101
12338,SNORD19,98
12339,SNORD19B,110
12340,SNORD1A,85
12341,SNORD1B,83
12342,SNORD1C,86
12343,SNORD2,35
12344,SNORD20,81
12345,SNORD22,1
12346,SNORD23,28
12347,SNORD25,4
12348,SNORD26,1
12349,SNORD27,3
12350,SNORD28,29
12351,SNORD29,81
12352,SNORD30,1
12353,SNORD31,22
12354,SNORD32B,43
12355,SNORD33,34
12356,SNORD35B,132
12357,SNORD37,70
12358,SNORD41,79
12359,SNORD43,8
12360,SNORD44,1
12361,SNORD45A,34
12362,SNORD45B,82
12363,SNORD46,32
12364,SNORD49A,68
12365,SNORD49B,74
12366,SNORD5,65
12367,SNORD50A,106
12368,SNORD50B,107
12369,SNORD51,19
12370,SNORD56,44
12371,SNORD56B,146
12372,SNORD57,71
12373,SNORD58A,88
12374,SNORD59A,52
12375,SNORD6,75
12376,SNORD60,1
12377,SNORD61,15
12378,SNORD62A,91
12379,SNORD63,1
12380,SNORD65,32
12381,SNORD66,27
12382,SNORD67,112
12383,SNORD69,71
12384,SNORD70,15
12385,SNORD71,56
12386,SNORD72,101
12387,SNORD73A,69
12388,SNORD74,11
12389,SNORD75,63
12390,SNORD77,18
12391,SNORD78,22
12392,SNORD81,19
12393,SNORD82,82
12394,SNORD86,133
12395,SNORD87,88
12396,SNORD88C,62
12397,SNORD89,95
12398,SNORD9,133
12399,SNORD90,110
12400,SNORD91A,90
12401,SNORD93,116
12402,SNORD95,81
12403,SNORD96B,5
12404,SNPH,24
12405,SNRK,137
12406,SNRNP200,103
12407,SNRNP27,67
12408,SNRNP35,129
12409,SNRNP40,113
12410,SNRNP48,73
12411,SNRNP70,90
12412,SNRPA,128
12413,SNRPA1,71
12414,SNRPB,120
12415,SNRPB2,76
12416,SNRPD1,52
12417,SNRPD2,112
12418,SNRPD3,25
12419,SNRPE,31
12420,SNRPF,78
12421,SNRPG,123
12422,SNRPN,146
12423,SNTA1,141
12424,SNTB1,20
12425,SNTB2,70
12426,SNTG1,1
12427,SNTN,128
12428,SNUPN,143
12429,SNURF,117
12430,SNW1,141
12431,SNX1,82
12432,SNX10,42
12433,SNX11,33
12434,SNX12,11
12435,SNX13,96
12436,SNX14,50
12437,SNX16,45
12438,SNX17,122
12439,SNX18,23
12440,SNX19,102
12441,SNX2,42
12442,SNX20,3
12443,SNX21,46
12444,SNX22,103
12445,SNX24,2
12446,SNX27,81
12447,SNX29,20
12448,SNX3,133
12449,SNX30,127
12450,SNX31,66
12451,SNX33,65
12452,SNX4,82
12453,SNX5,117
12454,SNX6,41
12455,SNX7,44
12456,SNX8,123
12457,SNX9,129
12458,SOAT1,32
12459,SOBP,74
12460,SOCS1,35
12461,SOCS2,67
12462,SOCS4,9
12463,SOCS5,75
12464,SOCS6,110
12465,SOCS7,7
12466,SOD1,22
12467,SOD2,73
12468,SOD3,47
12469,SOHLH1,88
12470,SOHLH2,48
12471,SON,36
12472,SORBS1,114
12473,SORBS2,37
12474,SORBS3,48
12475,SORCS1,134
12476,SORCS2,54
12477,SORCS3,50
12478,SORD,130
12479,SORL1,80
12480,SORT1,116
12481,SOS1,106
12482,SOS2,47
12483,SOSTDC1,112
12484,SOX1,12
12485,SOX10,52
12486,SOX11,86
12487,SOX13,3
12488,SOX14,134
12489,SOX2,61
12490,SOX21,111
12491,SOX3,4
12492,SOX30,13
12493,SOX4,107
12494,SOX5,45
12495,SOX6,42
12496,SOX7,35
12497,SOX9,58
12498,SP1,5
12499,SP100,103
12500,SP110,57
12501,SP140,77
12502,SP140L,131
12503,SP2,20
12504,SP3,139
12505,SP4,139
12506,SP5,97
12507,SP6,12
12508,SP7,34
12509,SP8,70
12510,SPA17,71
12511,SPACA1,63
12512,SPACA3,17
12513,SPACA4,70
12514,SPAG1,15
12515,SPAG16,119
12516,SPAG17,58
12517,SPAG4,59
12518,SPAG5,3
12519,SPAG6,20
12520,SPAG7,20
12521,SPAG8,57
12522,SPAG9,106
12523,SPAM1,48
12524,SPANXN1,1
12525,SPANXN2,1
12526,SPANXN3,3
12527,SPANXN4,1
12528,SPARC,41
12529,SPARCL1,134
12530,SPAST,144
12531,SPATA12,138
12532,SPATA13,69
12533,SPATA16,53
12534,SPATA17,24
12535,SPATA18,138
12536,SPATA19,136
12537,SPATA2,134
12538,SPATA20,55
12539,SPATA21,73
12540,SPATA22,67
12541,SPATA24,128
12542,SPATA3,94
12543,SPATA4,15
12544,SPATA5,41
12545,SPATA5L1,144
12546,SPATA6,45
12547,SPATA7,97
12548,SPATA8,69
12549,SPATA9,54
12550,SPATC1,45
12551,SPATS1,138
12552,SPATS2,74
12553,SPATS2L,100
12554,SPC24,95
12555,SPC25,3
12556,SPCS1,111
12557,SPCS2,1
12558,SPCS3,64
12559,SPDEF,132
12560,SPDYE1,6
12561,SPDYE3,67
12562,SPDYE4,31
12563,SPDYE5,59
12564,SPEF1,98
12565,SPEF2,60
12566,SPEG,85
12567,SPEM1,79
12568,SPEN,47
12569,SPERT,26
12570,SPESP1,127
12571,SPG11,19
12572,SPG20,60
12573,SPG21,148
12574,SPHAR,70
12575,SPHK1,116
12576,SPHK2,131
12577,SPHKAP,116
12578,SPI1,89
12579,SPIB,120
12580,SPIC,37
12581,SPIN1,145
12582,SPIN3,1
12583,SPIN4,24
12584,SPINK1,66
12585,SPINK13,116
12586,SPINK14,21
12587,SPINK2,107
12588,SPINK4,143
12589,SPINK5,31
12590,SPINK6,38
12591,SPINK7,13
12592,SPINK8,104
12593,SPINK9,55
12594,SPINT1,142
12595,SPINT2,77
12596,SPINT3,47
12597,SPIRE1,114
12598,SPNS2,74
12599,SPNS3,98
12600,SPO11,35
12601,SPOCD1,89
12602,SPOCK1,102
12603,SPOCK2,22
12604,SPOCK3,86
12605,SPON1,83
12606,SPON2,58
12607,SPOP,13
12608,SPOPL,22
12609,SPP1,98
12610,SPP2,110
12611,SPPL2A,9
12612,SPPL2B,84
12613,SPPL3,86
12614,SPR,72
12615,SPRED1,68
12616,SPRED2,133
12617,SPRR1A,117
12618,SPRR1B,81
12619,SPRR2A,113
12620,SPRR2B,73
12621,SPRR2D,37
12622,SPRR2E,127
12623,SPRR2G,111
12624,SPRR3,131
12625,SPRR4,115
12626,SPRY1,118
12627,SPRY2,37
12628,SPRY4,115
12629,SPRYD4,45
12630,SPSB1,107
12631,SPSB2,63
12632,SPSB3,56
12633,SPSB4,71
12634,SPTA1,51
12635,SPTAN1,92
12636,SPTB,36
12637,SPTBN1,98
12638,SPTBN2,11
12639,SPTBN4,63
12640,SPTBN5,102
12641,SPTLC1,135
12642,SPTLC2,127
12643,SPTLC3,27
12644,SPTY2D1,149
12645,SPZ1,6
12646,SQLE,90
12647,SQRDL,55
12648,SQSTM1,125
12649,SRA1,104
12650,SRBD1,67
12651,SRC,19
12652,SRCAP,101
12653,SRCIN1,1
12654,SRD5A1,20
12655,SRD5A2,113
12656,SRD5A3,136
12657,SREBF1,79
12658,SREBF2,27
12659,SRF,50
12660,SRFBP1,22
12661,SRGAP1,3
12662,SRGAP2,114
12663,SRGAP3,106
12664,SRGN,100
12665,SRI,17
12666,SRL,2
12667,SRM,105
12668,SRP14,29
12669,SRP19,16
12670,SRP54,8
12671,SRP68,89
12672,SRP72,42
12673,SRP9,75
12674,SRPK1,115
12675,SRPK2,83
12676,SRPK3,58
12677,SRPR,34
12678,SRPRB,94
12679,SRPX,52
12680,SRPX2,20
12681,SRR,115
12682,SRRD,61
12683,SRRM1,107
12684,SRRM2,1
12685,SRRM3,119
12686,SRRM4,99
12687,SRRM5,99
12688,SRRT,99
12689,SRXN1,134
12690,SS18,49
12691,SS18L1,57
12692,SS18L2,148
12693,SSB,106
12694,SSBP1,58
12695,SSBP2,1
12696,SSBP3,16
12697,SSBP4,135
12698,SSC5D,132
12699,SSFA2,129
12700,SSH1,143
12701,SSH2,1
12702,SSH3,3
12703,SSNA1,8
12704,SSPN,37
12705,SSPO,51
12706,SSR1,91
12707,SSR2,131
12708,SSR3,1
12709,SSR4,6
12710,SSRP1,96
12711,SSTR1,101
12712,SSTR2,59
12713,SSTR3,83
12714,SSTR4,45
12715,SSTR5,1
12716,SSX2,41
12717,SSX2IP,26
12718,SSX5,15
12719,SSX7,43
12720,ST13,57
12721,ST14,70
12722,ST18,1
12723,ST20,112
12724,ST3GAL1,48
12725,ST3GAL2,90
12726,ST3GAL3,48
12727,ST3GAL4,53
12728,ST3GAL5,95
12729,ST3GAL6,91
12730,ST5,126
12731,ST6GAL1,140
12732,ST6GAL2,6
12733,ST6GALNAC1,33
12734,ST6GALNAC2,34
12735,ST6GALNAC3,60
12736,ST6GALNAC4,105
12737,ST6GALNAC5,109
12738,ST6GALNAC6,129
12739,ST7,118
12740,ST7L,135
12741,ST8SIA1,46
12742,ST8SIA2,109
12743,ST8SIA3,78
12744,ST8SIA4,13
12745,ST8SIA5,56
12746,ST8SIA6,59
12747,STAB1,63
12748,STAB2,73
12749,STAC,108
12750,STAC2,1
12751,STAC3,25
12752,STAG1,81
12753,STAG2,5
12754,STAG3,53
12755,STAM,34
12756,STAM2,126
12757,STAMBP,130
12758,STAMBPL1,134
12759,STAP1,145
12760,STAP2,82
12761,STAR,51
12762,STARD10,32
12763,STARD13,31
12764,STARD3,1
12765,STARD3NL,20
12766,STARD4,29
12767,STARD5,146
12768,STARD6,76
12769,STARD7,117
12770,STARD8,42
12771,STAT1,142
12772,STAT2,121
12773,STAT3,13
12774,STAT4,122
12775,STAT5A,9
12776,STAT5B,16
12777,STAT6,60
12778,STATH,58
12779,STAU1,11
12780,STAU2,117
